,genre,publisher,critic_Score,user_Score,developer,cluster
7695,5,18,0.0,0.0,1,90
7696,0,22,0.0,0.0,1,90
7697,5,68,0.0,0.0,1,46
7698,3,27,0.0,0.0,1,22
7699,8,5,0.0,0.0,1,97
7700,0,22,0.0,0.0,1,90
7701,5,17,0.0,0.0,1,90
7702,10,5,0.0,0.0,1,97
7703,9,3,0.0,0.0,1,97
7704,5,37,0.0,0.0,1,52
7705,6,13,0.0,0.0,1,32
7706,6,25,0.0,0.0,1,22
7707,2,18,0.0,0.0,1,90
7708,2,27,0.0,0.0,1,22
7709,5,31,0.0,0.0,1,52
7710,5,27,0.0,0.0,1,22
7711,5,25,0.0,0.0,1,22
7712,3,3,0.0,0.0,1,55
7713,0,2,0.0,0.0,1,38
7714,5,109,0.0,0.0,1,20
7715,1,98,0.0,0.0,1,28
7716,5,8,60.0,6.4,67,70
7717,9,86,0.0,0.0,1,68
7718,3,12,0.0,0.0,1,94
7719,11,1,0.0,8.5,380,79
7720,5,20,82.0,7.3,763,2
7721,0,3,79.0,7.4,427,6
7722,1,17,68.0,6.1,915,95
7723,3,121,81.0,8.7,694,30
7724,5,7,61.0,6.9,66,70
7725,10,16,0.0,0.0,1,0
7726,5,136,77.0,7.4,1005,8
7727,2,22,0.0,0.0,1,90
7728,3,32,0.0,0.0,1,52
7729,5,154,0.0,5.2,339,3
7730,8,10,0.0,0.0,1,32
7731,5,190,67.0,8.0,1006,93
7732,5,19,48.0,6.5,314,9
7733,3,12,0.0,0.0,1,94
7734,8,29,77.0,6.6,470,2
7735,10,90,0.0,0.0,1,28
7736,1,37,75.0,8.1,1007,88
7737,5,7,0.0,0.0,1,55
7738,5,18,0.0,0.0,1,90
7739,3,32,0.0,0.0,1,52
7740,3,0,0.0,0.0,1,10
7741,0,119,0.0,0.0,1,43
7742,5,25,0.0,0.0,1,22
7743,5,44,0.0,0.0,1,17
7744,5,4,0.0,0.0,1,55
7745,7,200,0.0,0.0,1,7
7746,0,12,0.0,0.0,1,94
7747,3,31,0.0,0.0,1,52
7748,7,110,0.0,0.0,1,20
7749,10,137,0.0,0.0,1,59
7750,0,12,0.0,0.0,1,94
7751,5,31,0.0,0.0,1,52
7752,6,33,0.0,0.0,1,52
7753,6,251,0.0,0.0,1,45
7754,6,25,0.0,0.0,1,22
7755,2,3,0.0,0.0,1,38
7756,3,8,0.0,0.0,1,55
7757,9,7,0.0,0.0,1,97
7758,5,4,0.0,0.0,1,55
7759,10,17,0.0,0.0,1,0
7760,8,16,0.0,0.0,1,0
7761,3,5,0.0,0.0,1,55
7762,0,44,0.0,0.0,1,17
7763,5,12,0.0,0.0,1,32
7764,3,95,0.0,0.0,1008,28
7765,1,17,69.0,5.7,915,95
7766,5,1,0.0,0.0,1,10
7767,5,7,46.0,6.9,89,31
7768,5,252,0.0,0.0,1008,45
7769,3,32,0.0,0.0,1,52
7770,5,17,48.0,8.1,271,9
7771,5,68,35.0,1.2,691,89
7772,5,4,63.0,6.6,188,81
7773,8,22,68.0,8.0,254,29
7774,5,227,0.0,0.0,1,24
7775,7,39,63.0,7.7,1009,19
7776,9,5,0.0,0.0,1,97
7777,0,7,80.0,7.5,35,6
7778,5,253,51.0,6.2,1010,63
7779,6,25,0.0,8.8,1011,22
7780,1,4,0.0,0.0,1,38
7781,8,7,73.0,8.3,245,39
7782,9,25,0.0,0.0,1,66
7783,5,18,0.0,0.0,1,90
7784,2,63,0.0,0.0,1,46
7785,6,9,0.0,0.0,1,32
7786,0,3,0.0,0.0,1,38
7787,8,48,0.0,0.0,1,62
7788,1,26,0.0,0.0,1,22
7789,0,51,0.0,0.0,1,82
7790,0,227,0.0,0.0,1,24
7791,3,31,0.0,0.0,1,52
7792,5,2,0.0,0.0,1,10
7793,0,33,0.0,0.0,1,52
7794,1,101,0.0,0.0,1,28
7795,10,190,0.0,0.0,1,67
7796,0,7,0.0,0.0,1,38
7797,3,27,0.0,0.0,1,22
7798,3,1,0.0,0.0,1,10
7799,10,168,0.0,0.0,1,33
7800,5,5,0.0,0.0,1,55
7801,6,121,0.0,0.0,1,43
7802,0,22,0.0,0.0,1,90
7803,2,17,0.0,0.0,1,90
7804,10,5,0.0,0.0,1,97
7805,2,0,0.0,0.0,1,10
7806,3,5,0.0,0.0,1,55
7807,6,83,0.0,0.0,1,68
7808,3,12,0.0,0.0,1,94
7809,1,29,0.0,0.0,1,22
7810,5,253,0.0,0.0,1,45
7811,0,5,0.0,0.0,1,38
7812,5,31,0.0,0.0,1,52
7813,6,0,0.0,0.0,1,10
7814,3,3,0.0,0.0,1,55
7815,9,20,0.0,0.0,1,0
7816,5,198,0.0,0.0,1,7
7817,5,37,0.0,0.0,1,52
7818,6,162,0.0,0.0,1,33
7819,6,90,0.0,0.0,1,28
7820,5,12,0.0,0.0,1,32
7821,6,4,0.0,0.0,1,55
7822,0,154,0.0,0.0,1,3
7823,6,121,0.0,0.0,1,43
7824,1,27,0.0,0.0,1,22
7825,3,31,0.0,0.0,1,52
7826,8,153,0.0,0.0,1,3
7827,5,201,0.0,0.0,1,7
7828,1,25,0.0,0.0,1,22
7829,3,47,0.0,0.0,1,82
7830,5,3,0.0,0.0,1,55
7831,8,73,0.0,0.0,1,5
7832,0,7,0.0,0.0,1,38
7833,3,10,0.0,0.0,655,94
7834,5,31,58.0,0.0,378,19
7835,6,13,0.0,0.0,1,32
7836,1,39,65.0,5.1,1009,19
7837,7,0,62.0,0.0,772,70
7838,5,4,50.0,0.0,303,31
7839,8,20,41.0,7.2,684,9
7840,4,10,40.0,4.2,866,58
7841,5,18,61.0,6.7,105,95
7842,0,39,0.0,3.8,1012,52
7843,0,7,68.0,0.0,35,35
7844,3,8,72.0,7.0,124,16
7845,5,190,71.0,7.4,1006,93
7846,5,8,0.0,0.0,1,55
7847,0,10,0.0,0.0,1,94
7848,3,37,0.0,0.0,1,52
7849,10,23,0.0,0.0,1,66
7850,3,254,0.0,0.0,1,45
7851,3,62,0.0,0.0,1,46
7852,2,25,0.0,0.0,1,22
7853,0,66,0.0,0.0,1,46
7854,0,3,0.0,0.0,1,38
7855,10,210,0.0,0.0,1,74
7856,5,25,0.0,0.0,1,22
7857,11,2,0.0,0.0,1,97
7858,0,12,0.0,0.0,1,94
7859,5,44,0.0,0.0,1,17
7860,3,127,0.0,0.0,1,43
7861,10,3,0.0,0.0,1,97
7862,6,25,0.0,0.0,1,22
7863,10,0,0.0,0.0,1,97
7864,4,4,0.0,0.0,1,55
7865,1,79,0.0,0.0,1,68
7866,5,4,0.0,0.0,1,55
7867,0,74,0.0,0.0,1,5
7868,3,255,0.0,0.0,1,45
7869,2,22,0.0,0.0,1,90
7870,11,2,0.0,0.0,1,97
7871,6,8,0.0,0.0,1,55
7872,7,136,0.0,0.0,1,59
7873,1,22,0.0,0.0,1,90
7874,3,244,0.0,0.0,1,45
7875,6,3,0.0,0.0,1,55
7876,5,25,0.0,0.0,1,22
7877,1,3,0.0,0.0,1,38
7878,1,16,0.0,0.0,1,90
7879,7,256,0.0,0.0,1,45
7880,1,27,0.0,0.0,1,22
7881,5,4,0.0,0.0,1,55
7882,8,28,0.0,0.0,1,66
7883,0,3,0.0,0.0,1,38
7884,1,5,0.0,0.0,1,38
7885,4,31,0.0,0.0,1,52
7886,7,245,0.0,0.0,1,45
7887,0,8,0.0,0.0,1,38
7888,1,7,0.0,0.0,1,38
7889,10,33,0.0,0.0,1,52
7890,5,2,0.0,0.0,1,10
7891,9,12,0.0,0.0,1,32
7892,8,63,0.0,0.0,1,46
7893,2,48,0.0,0.0,1,82
7894,3,90,0.0,0.0,1,28
7895,0,3,0.0,0.0,1,38
7896,4,27,0.0,0.0,1,22
7897,5,25,0.0,0.0,1,22
7898,5,12,0.0,0.0,1,32
7899,10,22,0.0,0.0,1,0
7900,5,25,0.0,0.0,1,22
7901,11,32,0.0,0.0,1,66
7902,4,93,0.0,0.0,1,28
7903,10,8,0.0,0.0,1,97
7904,9,35,0.0,0.0,1,52
7905,5,5,0.0,0.0,1,55
7906,1,33,0.0,0.0,1,52
7907,0,7,0.0,0.0,1,38
7908,6,215,0.0,0.0,1,74
7909,5,25,0.0,0.0,1,22
7910,6,3,0.0,0.0,1,55
7911,10,12,0.0,0.0,1,32
7912,0,201,0.0,0.0,1,7
7913,5,2,0.0,0.0,1,10
7914,0,25,0.0,0.0,1,22
7915,5,31,0.0,0.0,1,52
7916,3,37,0.0,0.0,1,52
7917,1,27,0.0,0.0,1,22
7918,11,8,0.0,0.0,1,97
7919,1,4,0.0,0.0,1,38
7920,0,241,0.0,0.0,1,45
7921,11,22,0.0,0.0,1,0
7922,1,227,0.0,0.0,1,24
7923,3,4,0.0,0.0,1,55
7924,4,4,0.0,0.0,1,55
7925,9,12,0.0,0.0,1,32
7926,5,8,0.0,0.0,1,55
7927,5,4,66.0,3.7,859,81
7928,6,25,0.0,0.0,1,22
7929,1,23,66.0,7.3,314,84
7930,5,136,75.0,7.0,1005,8
7931,8,52,45.0,7.4,544,40
7932,0,0,66.0,7.7,611,16
7933,8,7,83.0,8.9,404,72
7934,4,35,61.0,0.0,701,19
7935,3,37,67.0,0.0,80,88
7936,3,5,0.0,0.0,1013,55
7937,3,31,0.0,0.0,1,52
7938,10,110,37.0,3.5,784,85
7939,2,37,0.0,0.0,1,52
7940,11,16,73.0,2.5,174,47
7941,3,0,0.0,0.0,1,10
7942,10,4,0.0,0.0,1,97
7943,5,5,81.0,9.2,382,72
7944,5,13,51.0,7.0,745,31
7945,10,29,68.0,7.6,313,29
7946,11,12,0.0,0.0,1,32
7947,5,44,75.0,8.8,191,34
7948,5,107,71.0,8.1,191,30
7949,0,4,0.0,0.0,1,38
7950,5,27,0.0,0.0,1,22
7951,5,5,0.0,0.0,1,55
7952,2,12,0.0,0.0,1,94
7953,10,48,0.0,0.0,1,62
7954,0,2,0.0,0.0,1,38
7955,2,51,0.0,0.0,1,82
7956,8,16,0.0,0.0,1,0
7957,6,112,0.0,0.0,1,20
7958,0,12,0.0,0.0,1,94
7959,6,229,0.0,0.0,1,24
7960,8,12,0.0,0.0,1,32
7961,1,48,0.0,0.0,1,82
7962,7,12,0.0,0.0,1,32
7963,9,25,0.0,0.0,1,66
7964,3,89,0.0,0.0,1,28
7965,5,23,0.0,0.0,1,22
7966,9,136,0.0,0.0,1,59
7967,5,27,0.0,0.0,1,22
7968,6,8,0.0,0.0,1,55
7969,1,5,0.0,0.0,1,38
7970,3,27,0.0,0.0,1,22
7971,6,2,0.0,0.0,1,10
7972,5,17,0.0,0.0,1,90
7973,3,7,0.0,0.0,1,55
7974,3,10,0.0,0.0,1,94
7975,6,25,0.0,0.0,1,22
7976,5,27,0.0,0.0,1,22
7977,0,257,0.0,0.0,1,45
7978,1,37,0.0,0.0,1,52
7979,1,27,0.0,0.0,1,22
7980,8,4,0.0,0.0,1,97
7981,11,0,0.0,0.0,1,97
7982,5,5,0.0,0.0,1,55
7983,3,37,0.0,0.0,1,52
7984,4,24,0.0,0.0,1,22
7985,3,4,0.0,0.0,1,55
7986,5,153,0.0,0.0,1,3
7987,9,75,0.0,0.0,1,5
7988,8,61,0.0,0.0,1,46
7989,0,12,0.0,0.0,1,94
7990,9,5,0.0,0.0,1,97
7991,0,22,0.0,0.0,1,90
7992,1,5,0.0,0.0,1,38
7993,5,7,0.0,0.0,1,55
7994,3,234,0.0,0.0,1,24
7995,4,25,0.0,0.0,1,22
7996,9,23,0.0,0.0,1,66
7997,5,23,0.0,0.0,1,22
7998,8,23,0.0,0.0,1,66
7999,6,25,0.0,0.0,1,22
8000,0,76,0.0,0.0,1,5
8001,5,23,0.0,0.0,1,22
8002,3,5,0.0,0.0,1,55
8003,4,7,0.0,0.0,1,55
8004,11,35,0.0,0.0,1,52
8005,6,13,0.0,0.0,1,32
8006,5,4,0.0,0.0,1,55
8007,11,2,0.0,0.0,1,97
8008,10,25,0.0,0.0,1,66
8009,11,23,0.0,0.0,1,66
8010,0,37,0.0,0.0,1,52
8011,11,4,0.0,0.0,1,97
8012,0,2,0.0,0.0,1,38
8013,7,5,0.0,0.0,1,97
8014,0,5,0.0,0.0,1014,38
8015,5,61,0.0,0.0,339,46
8016,1,79,73.0,7.4,721,37
8017,9,22,64.0,7.8,328,84
8018,0,7,0.0,0.0,1,38
8019,2,51,0.0,0.0,1,82
8020,0,3,55.0,0.0,402,70
8021,4,5,62.0,7.0,1015,70
8022,0,12,0.0,0.0,1,94
8023,9,8,66.0,8.2,1016,81
8024,9,25,59.0,7.7,117,53
8025,9,37,0.0,0.0,1,52
8026,3,160,0.0,0.0,693,3
8027,1,12,78.0,0.0,441,47
8028,5,18,0.0,0.0,1,90
8029,10,8,0.0,0.0,1,97
8030,5,27,66.0,0.0,222,84
8031,9,193,0.0,0.0,1,67
8032,1,0,77.0,8.6,518,6
8033,1,130,0.0,0.0,1,59
8034,3,49,33.0,0.0,600,40
8035,7,25,0.0,0.0,1,66
8036,0,7,0.0,0.0,1,38
8037,2,25,0.0,0.0,1,22
8038,8,7,0.0,0.0,1,97
8039,0,8,0.0,0.0,1,38
8040,2,258,0.0,0.0,1,45
8041,5,141,0.0,0.0,1,59
8042,3,10,0.0,0.0,1,94
8043,11,67,0.0,0.0,1,46
8044,10,151,0.0,0.0,1,3
8045,0,228,0.0,0.0,1,24
8046,5,250,0.0,0.0,1,45
8047,5,27,0.0,0.0,1,22
8048,0,119,0.0,0.0,1,43
8049,3,259,0.0,0.0,1,45
8050,9,0,0.0,0.0,1,97
8051,0,7,0.0,0.0,1,38
8052,3,3,0.0,0.0,1,55
8053,5,4,0.0,0.0,1,55
8054,0,5,0.0,0.0,1,38
8055,5,25,0.0,0.0,1,22
8056,9,29,0.0,0.0,1,66
8057,8,89,0.0,0.0,1,28
8058,8,3,0.0,0.0,1,97
8059,11,25,0.0,0.0,1,66
8060,6,41,0.0,0.0,1,17
8061,3,51,0.0,0.0,1,82
8062,0,7,0.0,0.0,1,38
8063,5,61,0.0,0.0,1,46
8064,3,0,0.0,0.0,1,10
8065,5,4,0.0,0.0,1,55
8066,1,27,0.0,0.0,1,22
8067,8,1,0.0,0.0,1,97
8068,0,2,0.0,0.0,1,38
8069,4,62,0.0,0.0,1,46
8070,1,5,0.0,0.0,1,38
8071,7,62,0.0,0.0,1,46
8072,0,8,0.0,0.0,1,38
8073,0,7,0.0,0.0,1,38
8074,9,221,0.0,0.0,1,74
8075,0,12,0.0,0.0,1,94
8076,8,23,0.0,0.0,1,66
8077,10,12,0.0,0.0,1,32
8078,6,13,0.0,0.0,1,32
8079,5,260,0.0,0.0,1,45
8080,5,27,0.0,0.0,1,22
8081,11,12,0.0,0.0,1,32
8082,5,49,0.0,0.0,1,82
8083,6,25,0.0,0.0,1,22
8084,5,20,0.0,0.0,1,90
8085,5,121,0.0,0.0,1,43
8086,3,25,0.0,0.0,1,22
8087,10,27,0.0,0.0,1,66
8088,9,22,0.0,0.0,1,0
8089,3,30,0.0,0.0,1,52
8090,5,190,0.0,0.0,1,67
8091,6,44,0.0,0.0,1,17
8092,5,44,0.0,0.0,1,17
8093,5,63,0.0,0.0,1,46
8094,0,5,0.0,0.0,1,38
8095,10,74,0.0,0.0,1,5
8096,6,80,0.0,0.0,1,68
8097,1,261,0.0,0.0,1,45
8098,5,7,0.0,0.0,1,55
8099,4,5,0.0,0.0,1,55
8100,8,78,0.0,0.0,1,68
8101,0,4,0.0,0.0,1,38
8102,2,7,0.0,0.0,1,38
8103,5,107,0.0,0.0,1,20
8104,5,4,0.0,0.0,1,55
8105,1,3,0.0,0.0,1,38
8106,3,3,0.0,0.0,1,55
8107,1,132,0.0,0.0,1,59
8108,9,25,0.0,0.0,1,66
8109,1,44,0.0,0.0,1,17
8110,1,153,0.0,0.0,1,3
8111,3,201,0.0,0.0,1,7
8112,4,69,0.0,0.0,1,5
8113,8,27,0.0,0.0,1,66
8114,0,2,0.0,0.0,1,38
8115,6,13,0.0,0.0,1,32
8116,3,33,0.0,0.0,1,52
8117,6,121,55.0,7.3,1017,71
8118,0,2,0.0,0.0,1,38
8119,5,4,78.0,7.7,66,39
8120,1,29,89.0,8.5,140,42
8121,10,5,60.0,6.6,12,81
8122,5,12,0.0,0.0,1,32
8123,1,29,36.0,3.9,1018,86
8124,6,44,74.0,7.7,683,34
8125,2,1,0.0,0.0,1,10
8126,0,5,0.0,0.0,850,38
8127,2,27,75.0,9.3,263,29
8128,8,18,74.0,5.9,355,47
8129,6,25,0.0,0.0,1,22
8130,3,5,0.0,6.7,12,79
8131,4,35,0.0,0.0,1,52
8132,0,7,78.0,6.5,18,6
8133,7,12,73.0,7.0,21,47
8134,0,7,89.0,7.5,18,36
8135,1,29,83.0,7.8,313,42
8136,6,22,48.0,7.0,497,9
8137,0,2,0.0,0.0,1,38
8138,11,8,0.0,0.0,1,97
8139,4,27,0.0,0.0,1,22
8140,3,3,0.0,0.0,1,55
8141,10,2,0.0,0.0,1,97
8142,0,12,0.0,0.0,1,94
8143,10,7,0.0,0.0,1,97
8144,10,141,0.0,0.0,1,59
8145,5,6,0.0,0.0,1,55
8146,1,76,0.0,0.0,1,5
8147,2,25,0.0,0.0,1,22
8148,5,44,0.0,0.0,1,17
8149,11,39,0.0,0.0,1,17
8150,5,22,0.0,0.0,1,90
8151,3,32,0.0,0.0,1,52
8152,5,5,0.0,0.0,1,55
8153,7,10,0.0,0.0,1,32
8154,2,27,0.0,0.0,1,22
8155,4,12,0.0,0.0,1,32
8156,8,27,0.0,0.0,1,66
8157,1,11,0.0,0.0,1,94
8158,1,27,0.0,0.0,1,22
8159,5,117,0.0,0.0,1,43
8160,1,12,0.0,0.0,1,94
8161,10,243,0.0,0.0,1,45
8162,0,3,0.0,0.0,1,38
8163,1,33,0.0,0.0,1,52
8164,3,20,0.0,0.0,1,90
8165,8,262,0.0,0.0,1,1
8166,6,121,0.0,0.0,1,43
8167,8,57,0.0,0.0,1,46
8168,5,27,0.0,0.0,1,22
8169,4,97,0.0,0.0,1,28
8170,3,13,0.0,0.0,1,94
8171,10,137,0.0,0.0,1,59
8172,0,12,0.0,0.0,1,94
8173,0,4,0.0,0.0,1,38
8174,3,4,0.0,0.0,1,55
8175,3,31,0.0,0.0,1,52
8176,3,4,0.0,0.0,1,55
8177,0,37,0.0,0.0,1,52
8178,1,76,0.0,0.0,1,5
8179,8,1,0.0,0.0,1,97
8180,2,12,0.0,0.0,1,94
8181,0,51,0.0,0.0,1,82
8182,5,51,0.0,0.0,1,82
8183,0,2,0.0,0.0,1,38
8184,0,12,0.0,0.0,1,94
8185,5,31,0.0,0.0,1,52
8186,10,27,0.0,0.0,1,66
8187,7,263,0.0,0.0,1,1
8188,6,121,0.0,0.0,1,43
8189,2,27,0.0,0.0,1,22
8190,5,4,0.0,0.0,1,55
8191,5,4,0.0,0.0,1,55
8192,0,2,0.0,0.0,1,38
8193,5,44,0.0,0.0,1,17
8194,3,5,0.0,0.0,1,55
8195,0,3,0.0,0.0,1,38
8196,5,4,0.0,0.0,1,55
8197,5,25,0.0,0.0,1,22
8198,5,12,0.0,0.0,1,32
8199,6,3,0.0,0.0,1,55
8200,5,27,0.0,0.0,1,22
8201,9,25,0.0,0.0,1,66
8202,5,5,0.0,0.0,1,55
8203,5,92,0.0,0.0,1,28
8204,2,23,0.0,0.0,1,22
8205,0,8,0.0,0.0,1,38
8206,5,5,0.0,0.0,1,55
8207,8,2,0.0,0.0,1,97
8208,10,3,0.0,0.0,1,97
8209,5,17,0.0,0.0,1,90
8210,7,5,0.0,0.0,1,97
8211,2,8,0.0,0.0,1,38
8212,0,7,0.0,0.0,1,38
8213,9,17,0.0,0.0,1,0
8214,10,25,0.0,0.0,1,66
8215,8,22,0.0,0.0,1,0
8216,10,22,0.0,0.0,1,0
8217,0,7,0.0,0.0,1,38
8218,6,211,0.0,0.0,1,74
8219,0,3,0.0,0.0,1,38
8220,5,25,0.0,0.0,1,22
8221,6,121,0.0,0.0,1,43
8222,6,13,0.0,0.0,1,32
8223,9,8,0.0,0.0,1,97
8224,4,78,0.0,0.0,351,5
8225,9,136,0.0,0.0,764,59
8226,6,22,64.0,8.9,46,84
8227,3,95,0.0,0.0,1019,28
8228,4,61,0.0,0.0,1,46
8229,3,32,0.0,0.0,1,52
8230,1,7,83.0,8.3,18,6
8231,6,3,78.0,8.0,426,39
8232,5,18,0.0,2.5,184,90
8233,4,96,59.0,7.1,432,48
8234,7,47,0.0,0.0,1,62
8235,5,27,0.0,0.0,1,22
8236,5,27,83.0,7.8,377,2
8237,0,7,0.0,7.6,35,79
8238,8,4,0.0,0.0,1,97
8239,5,2,47.0,6.2,82,31
8240,0,264,0.0,0.0,1,1
8241,2,265,0.0,0.0,1,1
8242,10,2,83.0,8.3,8,72
8243,9,266,0.0,0.0,1,1
8244,0,29,83.0,8.0,313,42
8245,5,141,0.0,0.0,1020,59
8246,1,4,0.0,0.0,332,38
8247,7,35,0.0,0.0,1,52
8248,5,4,0.0,0.0,1,55
8249,9,106,0.0,0.0,1,20
8250,1,79,0.0,0.0,1,68
8251,3,49,0.0,0.0,1,82
8252,3,30,0.0,0.0,1,52
8253,5,12,0.0,0.0,1,32
8254,7,51,0.0,0.0,1,62
8255,5,27,0.0,0.0,1,22
8256,8,13,0.0,0.0,1,32
8257,4,5,0.0,0.0,1,55
8258,8,27,0.0,0.0,1,66
8259,5,8,0.0,0.0,1,55
8260,5,27,0.0,0.0,1,22
8261,0,12,0.0,0.0,1,94
8262,8,33,0.0,0.0,1,52
8263,5,4,0.0,0.0,1,55
8264,7,10,0.0,0.0,1,32
8265,0,7,0.0,0.0,1,38
8266,11,47,0.0,0.0,1,62
8267,0,29,0.0,0.0,1,22
8268,0,2,0.0,0.0,1,38
8269,5,27,0.0,0.0,1,22
8270,0,44,0.0,0.0,1,17
8271,5,44,0.0,0.0,1,17
8272,1,5,0.0,0.0,1,38
8273,5,25,0.0,0.0,1,22
8274,3,32,0.0,0.0,1,52
8275,3,79,0.0,0.0,1,68
8276,10,0,0.0,0.0,1,97
8277,9,3,0.0,0.0,1,97
8278,5,27,0.0,0.0,1,22
8279,9,17,0.0,0.0,1,0
8280,5,62,0.0,0.0,1,46
8281,5,12,0.0,0.0,1,32
8282,4,7,0.0,0.0,1,55
8283,10,267,0.0,0.0,1,1
8284,5,12,0.0,0.0,1,32
8285,9,25,0.0,0.0,1,66
8286,1,25,0.0,0.0,1,22
8287,0,3,0.0,0.0,1,38
8288,0,12,0.0,0.0,1,94
8289,7,170,0.0,0.0,1,33
8290,7,10,0.0,0.0,1,32
8291,0,12,0.0,0.0,1,94
8292,10,8,0.0,0.0,1,97
8293,4,5,0.0,0.0,1,55
8294,0,6,0.0,0.0,1,38
8295,3,17,0.0,0.0,1,90
8296,8,89,0.0,0.0,1,28
8297,5,23,0.0,0.0,1,22
8298,5,141,0.0,0.0,1,59
8299,5,5,0.0,0.0,1,55
8300,10,112,0.0,0.0,1,20
8301,2,25,0.0,0.0,1,22
8302,4,5,0.0,0.0,1,55
8303,3,136,0.0,0.0,1,59
8304,6,8,0.0,0.0,1,55
8305,0,49,0.0,0.0,1,82
8306,5,51,0.0,0.0,1,82
8307,10,233,0.0,0.0,1,24
8308,0,22,0.0,0.0,256,90
8309,5,7,66.0,7.2,103,81
8310,10,8,67.0,0.0,1021,35
8311,5,8,0.0,0.0,1,55
8312,1,4,76.0,8.7,50,6
8313,2,5,65.0,7.0,150,81
8314,11,25,0.0,0.0,1,66
8315,6,215,80.0,8.3,889,96
8316,10,61,0.0,0.0,1,46
8317,2,23,66.0,8.6,50,84
8318,4,12,0.0,0.0,1,32
8319,5,12,0.0,0.0,1,32
8320,5,198,0.0,0.0,1,7
8321,6,25,0.0,0.0,1,22
8322,0,7,65.0,8.5,57,16
8323,0,12,0.0,0.0,1,94
8324,8,7,80.0,7.2,1022,72
8325,10,101,0.0,0.0,1,28
8326,3,51,0.0,0.0,580,82
8327,6,51,68.0,6.0,1011,34
8328,0,2,0.0,0.0,1,38
8329,3,8,81.0,8.2,182,6
8330,6,83,0.0,0.0,1,68
8331,2,10,0.0,0.0,1,94
8332,8,4,0.0,0.0,244,97
8333,5,201,39.0,4.4,1023,15
8334,3,7,0.0,0.0,22,55
8335,3,27,0.0,0.0,707,22
8336,3,25,0.0,0.0,1,22
8337,6,3,0.0,0.0,1,55
8338,3,23,0.0,0.0,1,22
8339,0,2,0.0,0.0,1,38
8340,1,3,0.0,0.0,1,38
8341,8,5,0.0,0.0,1,97
8342,3,25,0.0,0.0,1,22
8343,4,12,0.0,0.0,1,32
8344,5,27,0.0,0.0,1,22
8345,1,20,0.0,0.0,1,90
8346,9,17,0.0,0.0,1,0
8347,5,4,0.0,0.0,1,55
8348,6,25,0.0,0.0,1,22
8349,1,3,0.0,0.0,1,38
8350,6,49,0.0,0.0,1,62
8351,0,29,0.0,0.0,1,22
8352,2,5,0.0,0.0,1,38
8353,5,6,0.0,0.0,1,55
8354,3,8,0.0,0.0,1,55
8355,6,12,0.0,0.0,1,32
8356,11,25,0.0,0.0,1,66
8357,9,76,0.0,0.0,1,5
8358,6,3,0.0,0.0,1,55
8359,5,61,0.0,0.0,1,46
8360,0,37,0.0,0.0,1,52
8361,0,7,0.0,0.0,1,38
8362,6,25,0.0,0.0,1,22
8363,1,33,0.0,0.0,1,52
8364,3,149,0.0,0.0,1,3
8365,5,1,0.0,0.0,1,10
8366,1,27,0.0,0.0,1,22
8367,6,131,0.0,0.0,1,59
8368,10,5,0.0,0.0,1,97
8369,5,198,0.0,0.0,1,7
8370,3,5,0.0,0.0,1,55
8371,9,96,0.0,0.0,1,28
8372,8,4,0.0,0.0,1,97
8373,0,12,0.0,0.0,1,94
8374,5,27,0.0,0.0,1,22
8375,1,37,0.0,0.0,1,52
8376,0,137,0.0,0.0,1,59
8377,6,229,0.0,0.0,1,24
8378,3,25,0.0,0.0,1,22
8379,5,4,0.0,0.0,1,55
8380,7,95,0.0,0.0,1,28
8381,7,79,0.0,0.0,1,68
8382,5,4,0.0,0.0,1,55
8383,8,51,0.0,0.0,1,62
8384,0,227,0.0,0.0,1,24
8385,5,31,0.0,0.0,1,52
8386,8,4,0.0,0.0,1,97
8387,2,5,0.0,0.0,1,38
8388,5,150,0.0,0.0,1,3
8389,5,3,0.0,0.0,1,55
8390,10,0,0.0,0.0,1,97
8391,6,10,0.0,0.0,1,32
8392,5,49,0.0,0.0,1,82
8393,5,27,0.0,0.0,1,22
8394,5,7,0.0,0.0,1,55
8395,2,63,0.0,0.0,1,46
8396,6,25,0.0,0.0,1,22
8397,5,44,0.0,0.0,1,17
8398,1,77,0.0,0.0,1,5
8399,2,48,0.0,0.0,1,82
8400,7,268,43.0,0.0,1024,63
8401,8,23,79.0,7.9,664,2
8402,1,12,50.0,0.0,69,31
8403,9,29,0.0,0.0,1,66
8404,7,244,0.0,0.0,1025,45
8405,6,269,61.0,7.1,1026,83
8406,8,270,75.0,6.5,512,83
8407,10,33,76.0,8.0,404,88
8408,2,17,82.0,7.5,48,73
8409,5,7,0.0,0.0,105,55
8410,10,27,59.0,0.0,252,53
8411,6,44,81.0,7.8,563,87
8412,8,8,81.0,8.4,223,72
8413,5,8,0.0,0.0,1,55
8414,5,119,0.0,0.0,1,43
8415,11,13,0.0,0.0,1,32
8416,1,27,0.0,0.0,1,22
8417,7,49,0.0,0.0,1,62
8418,4,0,0.0,0.0,1,10
8419,3,4,0.0,0.0,1,55
8420,7,47,0.0,0.0,1,62
8421,5,25,0.0,0.0,1,22
8422,11,9,0.0,0.0,1,97
8423,0,7,0.0,0.0,1,38
8424,3,10,0.0,0.0,1,94
8425,2,121,0.0,0.0,1,43
8426,7,66,0.0,0.0,1,46
8427,4,62,0.0,0.0,1,46
8428,6,83,0.0,0.0,1,68
